"year","count","tag1","tag2","rank1","rank2"
2016,62364,asp.net,entity-framework,8,3
2016,46402,.net,entity-framework,9,4
2017,297927,c#,entity-framework,5,1
2017,53794,asp.net-mvc,entity-framework,5,2
2017,50675,asp.net,entity-framework,9,3
2017,39165,.net,entity-framework,8,4
2008,9312,c#,excel,19,1
2008,7039,.net,excel,24,2
2008,3801,asp.net,excel,20,3
2008,519,asp.net-mvc,excel,21,4
2009,69637,c#,excel,21,1
2009,33805,.net,excel,25,2
2009,23907,asp.net,excel,23,3
2009,6391,asp.net-mvc,excel,23,4
2010,114793,c#,excel,24,1
2010,45350,.net,excel,29,2
2010,32052,asp.net,excel,26,3
2010,10176,asp.net-mvc,excel,26,4
2011,180315,c#,excel,23,1
2011,60953,.net,excel,28,2
2011,53766,asp.net,excel,27,3
2011,12147,asp.net-mvc,excel,28,4
2012,216978,c#,excel,23,1
2012,54558,.net,excel,29,2
2012,53894,asp.net,excel,28,3
2012,13746,asp.net-mvc,excel,30,4
2013,259404,c#,excel,23,1
2013,60292,asp.net,excel,28,2
2013,51791,.net,excel,26,3
2013,20526,asp.net-mvc,excel,31,4
2014,247878,c#,excel,22,1
2014,48119,asp.net,excel,27,2
2014,44131,.net,excel,22,3
2014,19666,asp.net-mvc,excel,32,4
2015,243188,c#,excel,19,1
2015,44606,asp.net,excel,24,2
2015,37387,.net,excel,22,3
2015,28934,asp.net-mvc,excel,25,4
2016,222386,c#,excel,16,1
2016,36849,asp.net,excel,21,2
2016,32530,.net,excel,19,3
2016,19589,asp.net-mvc,excel,29,4
2017,198823,c#,excel,16,1
2017,29806,asp.net,excel,21,2
2017,26686,.net,excel,19,3
2017,23311,asp.net-mvc,excel,21,4
2008,808,excel,excel-vba,2,1
2009,3059,excel,excel-vba,11,1
2010,4098,excel,excel-vba,11,1
2011,8577,excel,excel-vba,7,1
2012,18973,excel,excel-vba,2,1
2013,37505,excel,excel-vba,2,1
2014,52505,excel,excel-vba,2,1
2015,76865,excel,excel-vba,2,1
2016,86606,excel,excel-vba,2,1
2017,93295,excel,excel-vba,2,1
2011,8,angularjs,express,16,1
2012,833,angularjs,express,19,1
2013,16589,angularjs,express,16,1
2014,47852,angularjs,express,15,1
2015,76933,angularjs,express,16,1
2016,76745,angularjs,express,16,1
2017,47827,angularjs,express,14,1
2008,199,css,facebook,29,1
2008,85,ajax,facebook,25,2
2008,3,android,facebook,24,3
2009,5491,css,facebook,27,1
2009,2922,ajax,facebook,22,2
2009,454,android,facebook,25,3
2010,21237,android,facebook,18,1
2010,20936,css,facebook,20,2
2010,9576,ajax,facebook,21,3
2011,75604,android,facebook,16,1
2011,53522,css,facebook,15,2
2011,21321,ajax,facebook,15,3
2012,139767,android,facebook,15,1
2012,70057,css,facebook,16,2
2012,27744,ajax,facebook,21,3
2013,176268,android,facebook,15,1
2013,69093,css,facebook,21,2
2013,31743,ajax,facebook,28,3
2014,190877,android,facebook,16,1
2014,69095,css,facebook,21,2
2014,27215,ajax,facebook,30,3
2015,165844,android,facebook,17,1
2015,57006,css,facebook,22,2
2015,25083,ajax,facebook,32,3
2016,151106,android,facebook,18,1
2016,51790,css,facebook,25,2
2016,20342,ajax,facebook,32,3
2017,105566,android,facebook,19,1
2017,37509,css,facebook,28,2
2017,18679,ajax,facebook,32,3
2010,2,android,firebase,30,1
2012,146,android,firebase,32,1
2012,10,angularjs,firebase,31,2
2013,8465,angularjs,firebase,28,1
2013,3192,android,firebase,32,2
2014,26253,angularjs,firebase,26,1
2014,7172,android,firebase,32,2
2015,50462,angularjs,firebase,28,1
2015,27490,android,firebase,32,2
2016,205410,android,firebase,14,1
2016,57139,angularjs,firebase,20,2
2017,242621,android,firebase,6,1
2017,40064,angularjs,firebase,19,2
2008,1791,css,firefox,11,1
2008,729,ajax,firefox,16,2
2009,15796,css,firefox,9,1
2009,6313,ajax,firefox,14,2
2010,32232,css,firefox,9,1
2010,11959,ajax,firefox,14,2
2011,69140,css,firefox,10,1
2011,21402,ajax,firefox,14,2
2011,4,angularjs,firefox,20,3
2012,99303,css,firefox,12,1
2012,29374,ajax,firefox,18,2
2012,613,angularjs,firefox,24,3
2013,141005,css,firefox,13,1
2013,38537,ajax,firefox,21,2
2013,11977,angularjs,firefox,24,3
2014,149455,css,firefox,12,1
2014,33671,ajax,firefox,24,2
2014,29094,angularjs,firefox,24,3
2015,130310,css,firefox,12,1
2015,51632,angularjs,firefox,27,2
2015,30671,ajax,firefox,27,3
2016,106123,css,firefox,13,1
2016,40122,angularjs,firefox,30,2
2016,26308,ajax,firefox,27,3
2017,88961,css,firefox,13,1
2017,21709,ajax,firefox,27,2
2017,20754,angularjs,firefox,30,3
2008,7069,c++,gcc,10,1
2008,2839,c,gcc,13,2
2008,67,c++11,gcc,4,3
2009,44310,c++,gcc,9,1
2009,22313,c,gcc,11,2
2009,370,c++11,gcc,4,3
2010,103863,c++,gcc,7,1
2010,54160,c,gcc,7,2
2010,2025,c++11,gcc,4,3
2011,160604,c++,gcc,5,1
2011,77006,c,gcc,6,2
2011,7753,c++11,gcc,1,3
2012,197818,c++,gcc,6,1
2012,105204,c,gcc,5,2
2012,14786,c++11,gcc,1,3
2013,252230,c++,gcc,7,1
2013,140281,c,gcc,4,2
2013,27575,c++11,gcc,1,3
2014,254990,c++,gcc,5,1
2014,149673,c,gcc,4,2
2014,32985,c++11,gcc,1,3
2015,234673,c++,gcc,5,1
2015,157790,c,gcc,4,2
2015,31868,c++11,gcc,1,3
2016,217757,c++,gcc,6,1
2016,144465,c,gcc,3,2
2016,30598,c++11,gcc,1,3
2017,182708,c++,gcc,6,1
2017,131052,c,gcc,3,2
2017,23662,c++11,gcc,1,3
2008,1718,c++,git,25,1
2008,874,c,git,24,2
2008,254,bash,git,19,3
2008,234,django,git,10,4
2008,5,android,git,23,5
2009,18547,c++,git,27,1
2009,11355,c,git,25,2
2009,3414,django,git,10,3
2009,2103,bash,git,18,4
2009,662,android,git,23,5
2010,35324,c++,git,29,1
2010,21717,c,git,29,2
2010,8882,android,git,28,3
2010,6804,django,git,10,4
2010,4619,bash,git,19,5
2011,62073,c++,git,32,1
2011,32817,c,git,31,2
2011,29165,android,git,30,3
2011,11270,django,git,10,4
2011,8925,bash,git,17,5
2012,73759,c++,git,30,1
2012,49380,android,git,30,2
2012,46657,c,git,30,3
2012,17567,django,git,11,4
2012,16476,bash,git,16,5
2013,93662,c++,git,29,1
2013,73777,android,git,30,2
2013,56833,c,git,32,3
2013,24336,bash,git,17,4
2013,21060,django,git,12,5
2014,95450,c++,git,29,1
2014,89926,android,git,30,2
2014,56181,c,git,31,3
2014,36457,bash,git,13,4
2014,19795,django,git,13,5
2015,96779,c++,git,28,1
2015,91615,android,git,24,2
2015,58217,c,git,31,3
2015,36768,bash,git,12,4
2015,24522,django,git,11,5
2016,99464,android,git,24,1
2016,82248,c++,git,27,2
2016,53863,c,git,29,3
2016,39799,bash,git,10,4
2016,25885,django,git,11,5
2017,83415,c++,git,25,1
2017,73955,android,git,26,2
2017,57813,c,git,25,3
2017,36428,bash,git,10,4
2017,21620,django,git,13,5
2008,213,git,github,7,1
2009,2183,git,github,7,1
2010,6389,git,github,7,1
2011,13875,git,github,5,1
2012,20834,git,github,3,1
2013,26085,git,github,1,1
2014,25702,git,github,3,1
2015,31331,git,github,2,1
2016,33802,git,github,1,1
2017,32608,git,github,1,1
2008,675,css,google-chrome,18,1
2008,209,ajax,google-chrome,21,2
2009,7117,css,google-chrome,22,1
2009,2980,ajax,google-chrome,21,2
2010,26857,css,google-chrome,12,1
2010,9759,ajax,google-chrome,20,2
2011,67696,css,google-chrome,12,1
2011,21248,ajax,google-chrome,16,2
2011,8,angularjs,google-chrome,13,3
2012,104915,css,google-chrome,10,1
2012,31409,ajax,google-chrome,16,2
2012,969,angularjs,google-chrome,16,3
2013,157338,css,google-chrome,10,1
2013,44478,ajax,google-chrome,17,2
2013,15683,angularjs,google-chrome,19,3
2014,174747,css,google-chrome,10,1
2014,45495,angularjs,google-chrome,16,2
2014,41378,ajax,google-chrome,16,3
2015,159389,css,google-chrome,10,1
2015,76044,angularjs,google-chrome,17,2
2015,39289,ajax,google-chrome,18,3
2016,135623,css,google-chrome,10,1
2016,65679,angularjs,google-chrome,19,2
2016,35762,ajax,google-chrome,20,3
2017,121092,css,google-chrome,11,1
2017,38264,angularjs,google-chrome,20,2
2017,30073,ajax,google-chrome,22,3
2008,407,css,google-maps,25,1
2008,206,ajax,google-maps,22,2
2008,15,android,google-maps,19,3
2009,5674,css,google-maps,25,1
2009,2895,ajax,google-maps,23,2
2009,1396,android,google-maps,20,3
2010,24335,android,google-maps,13,1
2010,17800,css,google-maps,24,2
2010,7656,ajax,google-maps,25,3
2011,94142,android,google-maps,12,1
2011,36346,css,google-maps,23,2
2011,14264,ajax,google-maps,27,3
2011,2,angularjs,google-maps,25,4
2012,157778,android,google-maps,13,1
2012,45329,css,google-maps,27,2
2012,20462,ajax,google-maps,30,3
2012,636,angularjs,google-maps,22,4
2013,207262,android,google-maps,12,1
2013,64794,css,google-maps,24,2
2013,27912,ajax,google-maps,31,3
2013,10365,angularjs,google-maps,26,4
2014,224469,android,google-maps,14,1
2014,67826,css,google-maps,22,2
2014,26166,angularjs,google-maps,27,3
2014,25175,ajax,google-maps,32,4
2015,198595,android,google-maps,15,1
2015,69590,css,google-maps,21,2
2015,51963,angularjs,google-maps,26,3
2015,27951,ajax,google-maps,30,4
2016,222724,android,google-maps,11,1
2016,67150,css,google-maps,20,2
2016,52261,angularjs,google-maps,23,3
2016,27372,ajax,google-maps,26,4
2017,177145,android,google-maps,12,1
2017,52918,css,google-maps,21,2
2017,29854,angularjs,google-maps,24,3
2017,21823,ajax,google-maps,26,4
2008,4540,c++,hash,17,1
2008,2085,c,hash,19,2
2009,30698,c++,hash,18,1
2009,16064,c,hash,20,2
2010,66850,c++,hash,20,1
2010,35576,c,hash,19,2
2011,108869,c++,hash,20,1
2011,50018,c,hash,21,2
2012,118407,c++,hash,24,1
2012,61913,c,hash,26,2
2013,150474,c++,hash,21,1
2013,80676,c,hash,23,2
2014,134687,c++,hash,23,1
2014,77293,c,hash,25,2
2015,137929,c++,hash,19,1
2015,91128,c,hash,20,2
2016,130803,c++,hash,14,1
2016,86326,c,hash,18,2
2017,105514,c++,hash,15,1
2017,75668,c,hash,19,2
2008,17635,c#,html,9,1
2008,12993,.net,html,11,2
2008,8978,asp.net,html,5,3
2008,6736,c++,html,11,4
2008,4563,css,html,1,5
2008,2912,c,html,12,6
2008,1968,asp.net-mvc,html,4,7
2008,1613,ajax,html,2,8
2008,839,eclipse,html,5,9
2008,833,apache,html,3,10
2008,627,django,html,3,11
2008,617,excel,html,8,12
2008,560,bash,html,12,13
2008,434,git,html,6,14
2008,76,codeigniter,html,3,15
2008,49,android,html,11,16
2008,37,css3,html,1,17
2009,124967,c#,html,9,1
2009,60326,.net,html,10,2
2009,53504,asp.net,html,4,3
2009,39596,c++,html,13,4
2009,29109,css,html,1,5
2009,21810,c,html,12,6
2009,19064,asp.net-mvc,html,4,7
2009,12010,ajax,html,3,8
2009,8320,django,html,3,9
2009,4718,eclipse,html,4,10
2009,4349,apache,html,4,11
2009,3595,bash,html,8,12
2009,3482,git,html,6,13
2009,3284,excel,html,10,14
2009,2548,android,html,3,15
2009,1209,codeigniter,html,5,16
2009,298,css3,html,1,17
2010,193984,c#,html,8,1
2010,75086,.net,html,11,2
2010,74209,c++,html,19,3
2010,73306,asp.net,html,3,4
2010,60652,css,html,1,5
2010,43183,c,html,17,6
2010,31468,android,html,8,7
2010,26495,asp.net-mvc,html,4,8
2010,23357,ajax,html,3,9
2010,15824,django,html,4,10
2010,9215,eclipse,html,4,11
2010,7786,apache,html,4,12
2010,7291,git,html,6,13
2010,7268,bash,html,10,14
2010,4947,codeigniter,html,5,15
2010,4909,excel,html,4,16
2010,2000,css3,html,2,17
2011,304535,c#,html,7,1
2011,132891,css,html,1,2
2011,117411,asp.net,html,4,3
2011,114544,c++,html,17,4
2011,105103,android,html,10,5
2011,99704,.net,html,11,6
2011,59999,c,html,15,7
2011,46653,ajax,html,3,8
2011,31503,asp.net-mvc,html,5,9
2011,25351,django,html,4,10
2011,16358,eclipse,html,4,11
2011,13467,git,html,7,12
2011,13394,codeigniter,html,5,13
2011,13317,apache,html,4,14
2011,11914,bash,html,9,15
2011,10586,css3,html,2,16
2011,9079,excel,html,4,17
2011,14,angularjs,html,5,18
2012,359663,c#,html,6,1
2012,207652,css,html,1,2
2012,176768,android,html,10,3
2012,127560,c++,html,22,4
2012,124616,asp.net,html,4,5
2012,89631,.net,html,13,6
2012,72339,c,html,20,7
2012,69352,ajax,html,3,8
2012,39813,asp.net-mvc,html,5,9
2012,34100,django,html,4,10
2012,25695,css3,html,1,11
2012,24944,eclipse,html,4,12
2012,23209,codeigniter,html,5,13
2012,20945,bash,html,8,14
2012,19384,apache,html,4,15
2012,17893,git,html,7,16
2012,15678,excel,html,4,17
2012,2946,angularjs,html,3,18
2013,419108,c#,html,6,1
2013,321339,css,html,1,2
2013,221508,android,html,11,3
2013,156602,c++,html,18,4
2013,132518,asp.net,html,4,5
2013,96103,ajax,html,3,6
2013,90767,c,html,21,7
2013,82099,.net,html,12,8
2013,58425,asp.net-mvc,html,5,9
2013,49097,css3,html,1,10
2013,43141,django,html,4,11
2013,41632,angularjs,html,3,12
2013,30079,codeigniter,html,5,13
2013,30056,eclipse,html,4,14
2013,28334,bash,html,13,15
2013,27157,excel,html,4,16
2013,23362,apache,html,4,17
2013,21824,git,html,6,18
2014,381655,css,html,1,1
2014,372214,c#,html,6,2
2014,226999,android,html,13,3
2014,141681,c++,html,20,4
2014,118983,angularjs,html,3,5
2014,109266,asp.net,html,4,6
2014,101863,ajax,html,3,7
2014,88915,c,html,20,8
2014,66958,asp.net-mvc,html,5,9
2014,59846,.net,html,13,10
2014,52228,css3,html,1,11
2014,42329,django,html,3,12
2014,36687,bash,html,12,13
2014,35384,eclipse,html,5,14
2014,30067,excel,html,6,15
2014,27408,apache,html,4,16
2014,24427,codeigniter,html,5,17
2014,22744,git,html,6,18
2014,11,angular,html,4,19
2015,369620,css,html,1,1
2015,352949,c#,html,8,2
2015,204405,android,html,14,3
2015,197679,angularjs,html,2,4
2015,128640,c++,html,21,5
2015,99736,ajax,html,3,6
2015,93008,asp.net,html,5,7
2015,89581,c,html,23,8
2015,70446,asp.net-mvc,html,4,9
2015,50690,.net,html,12,10
2015,49569,css3,html,1,11
2015,48278,django,html,3,12
2015,40603,excel,html,7,13
2015,38126,bash,html,10,14
2015,29336,codeigniter,html,5,15
2015,25367,git,html,6,16
2015,24934,apache,html,4,17
2015,24251,eclipse,html,5,18
2015,2168,angular,html,4,19
2016,347894,css,html,1,1
2016,335360,c#,html,6,2
2016,201555,android,html,15,3
2016,196854,angularjs,html,2,4
2016,122593,c++,html,19,5
2016,94564,ajax,html,3,6
2016,84934,c,html,20,7
2016,79525,asp.net,html,5,8
2016,67529,asp.net-mvc,html,4,9
2016,58924,angular,html,4,10
2016,50730,excel,html,3,11
2016,50239,django,html,3,12
2016,47851,css3,html,1,13
2016,44964,.net,html,11,14
2016,35136,bash,html,15,15
2016,31473,codeigniter,html,5,16
2016,26022,git,html,7,17
2016,21790,apache,html,3,18
2016,17216,eclipse,html,3,19
2017,309819,css,html,1,1
2017,285759,c#,html,7,2
2017,151992,android,html,15,3
2017,134097,angular,html,3,4
2017,113867,angularjs,html,2,5
2017,85413,c++,html,24,6
2017,83107,ajax,html,3,7
2017,66126,c,html,23,8
2017,63821,asp.net,html,5,9
2017,56073,django,html,3,10
2017,55332,asp.net-mvc,html,4,11
2017,51797,excel,html,4,12
2017,43371,css3,html,1,13
2017,35701,.net,html,11,14
2017,32306,bash,html,17,15
2017,27212,codeigniter,html,5,16
2017,21938,git,html,7,17
2017,19032,apache,html,3,18
2017,13730,eclipse,html,3,19
2008,362,html,html5,25,1
2008,305,c#,html5,31,2
2008,209,css,html5,28,3
2008,165,asp.net,html5,28,4
2008,65,ajax,html5,28,5
2008,41,asp.net-mvc,html5,26,6
2008,3,android,html5,25,7
2009,17620,c#,html5,31,1
2009,7842,html,html5,24,2
2009,6437,asp.net,html5,28,3
2009,5710,css,html5,24,4
2009,2223,asp.net-mvc,html5,26,5
2009,2136,ajax,html5,27,6
2009,306,android,html5,27,7
2009,97,css3,html5,5,8
2010,52374,c#,html5,31,1
2010,36580,html,html5,11,2
2010,28140,css,html5,11,3
2010,21044,asp.net,html5,28,4
2010,13355,android,html5,24,5
2010,10162,ajax,html5,19,6
2010,8353,asp.net-mvc,html5,28,7
2010,1350,css3,html5,5,8
2011,116805,c#,html5,32,1
2011,99946,html,html5,6,2
2011,81127,css,html5,7,3
2011,48993,asp.net,html5,28,4
2011,45140,android,html5,27,5
2011,26565,ajax,html5,12,6
2011,14641,asp.net-mvc,html5,27,7
2011,8565,css3,html5,5,8
2011,9,angularjs,html5,12,9
2012,175858,html,html5,5,1
2012,165768,c#,html5,28,2
2012,139371,css,html5,5,3
2012,93489,android,html5,25,4
2012,63998,asp.net,html5,25,5
2012,44446,ajax,html5,7,6
2012,23255,asp.net-mvc,html5,22,7
2012,21821,css3,html5,4,8
2012,1995,angularjs,html5,5,9
2013,289247,html,html5,4,1
2013,222784,css,html5,5,2
2013,222055,c#,html5,26,3
2013,103183,android,html5,25,4
2013,76964,asp.net,html5,21,5
2013,65091,ajax,html5,7,6
2013,41854,css3,html5,4,7
2013,37808,asp.net-mvc,html5,14,8
2013,29264,angularjs,html5,7,9
2014,335388,html,html5,4,1
2014,249609,css,html5,5,2
2014,173627,c#,html5,27,3
2014,116396,android,html5,22,4
2014,81840,angularjs,html5,7,5
2014,65379,ajax,html5,7,6
2014,59014,asp.net,html5,20,7
2014,42425,css3,html5,4,8
2014,40781,asp.net-mvc,html5,15,9
2015,318234,html,html5,4,1
2015,233278,css,html5,6,2
2015,162391,c#,html5,29,3
2015,130213,angularjs,html5,8,4
2015,83946,android,html5,29,5
2015,62495,ajax,html5,7,6
2015,48594,asp.net,html5,20,7
2015,41773,asp.net-mvc,html5,15,8
2015,39925,css3,html5,4,9
2016,291478,html,html5,4,1
2016,206918,css,html5,7,2
2016,122550,c#,html5,31,3
2016,114955,angularjs,html5,8,4
2016,62705,android,html5,32,5
2016,54528,ajax,html5,9,6
2016,36543,css3,html5,4,7
2016,34352,asp.net-mvc,html5,18,8
2016,33914,asp.net,html5,23,9
2017,251436,html,html5,4,1
2017,177755,css,html5,7,2
2017,100645,c#,html5,31,3
2017,67286,angularjs,html5,7,4
2017,51754,android,html5,31,5
2017,47408,ajax,html5,8,6
2017,32711,css3,html5,4,7
2017,28835,asp.net-mvc,html5,17,8
2017,28135,asp.net,html5,24,9
2008,4822,asp.net,internet-explorer,19,1
2008,3071,html,internet-explorer,9,2
2008,2292,css,internet-explorer,6,3
2008,916,ajax,internet-explorer,12,4
2008,832,asp.net-mvc,internet-explorer,16,5
2009,31757,asp.net,internet-explorer,18,1
2009,24098,html,internet-explorer,6,2
2009,19044,css,internet-explorer,6,3
2009,10328,asp.net-mvc,internet-explorer,18,4
2009,7671,ajax,internet-explorer,11,5
2010,48294,html,internet-explorer,7,1
2010,38910,css,internet-explorer,6,2
2010,38857,asp.net,internet-explorer,23,3
2010,14139,ajax,internet-explorer,11,4
2010,13558,asp.net-mvc,internet-explorer,23,5
2011,97887,html,internet-explorer,7,1
2011,81469,css,internet-explorer,6,2
2011,61240,asp.net,internet-explorer,25,3
2011,26195,ajax,internet-explorer,13,4
2011,15977,asp.net-mvc,internet-explorer,26,5
2011,7,angularjs,internet-explorer,17,6
2012,143485,html,internet-explorer,7,1
2012,117200,css,internet-explorer,8,2
2012,59654,asp.net,internet-explorer,27,3
2012,36260,ajax,internet-explorer,13,4
2012,19000,asp.net-mvc,internet-explorer,28,5
2012,1122,angularjs,internet-explorer,13,6
2013,202779,html,internet-explorer,8,1
2013,160750,css,internet-explorer,9,2
2013,57986,asp.net,internet-explorer,29,3
2013,44778,ajax,internet-explorer,16,4
2013,23619,asp.net-mvc,internet-explorer,28,5
2013,14766,angularjs,internet-explorer,21,6
2014,204261,html,internet-explorer,9,1
2014,158754,css,internet-explorer,11,2
2014,38855,asp.net,internet-explorer,30,3
2014,37567,ajax,internet-explorer,21,4
2014,35029,angularjs,internet-explorer,21,5
2014,23250,asp.net-mvc,internet-explorer,29,6
2015,165478,html,internet-explorer,10,1
2015,127581,css,internet-explorer,13,2
2015,54853,angularjs,internet-explorer,24,3
2015,31389,ajax,internet-explorer,25,4
2015,29577,asp.net,internet-explorer,30,5
2015,24679,asp.net-mvc,internet-explorer,31,6
2016,127497,html,internet-explorer,13,1
2016,94271,css,internet-explorer,14,2
2016,39494,angularjs,internet-explorer,31,3
2016,24252,ajax,internet-explorer,29,4
2016,19212,asp.net-mvc,internet-explorer,30,5
2016,19169,asp.net,internet-explorer,30,6
2017,105915,html,internet-explorer,14,1
2017,78958,css,internet-explorer,16,2
2017,23548,angularjs,internet-explorer,28,3
2017,19292,ajax,internet-explorer,31,4
2017,14521,asp.net-mvc,internet-explorer,31,5
2017,14491,asp.net,internet-explorer,31,6
2008,557,c++,ios,30,1
2008,271,c,ios,31,2
2008,210,html,ios,27,3
2008,143,css,ios,30,4
2008,9,android,ios,21,5
2009,4074,c++,ios,32,1
2009,3393,c,ios,32,2
2009,1842,html,ios,27,3
2009,1171,css,ios,30,4
2009,371,android,ios,26,5
2010,20721,c++,ios,32,1
2010,15287,c,ios,32,2
2010,10661,android,ios,26,3
2010,10229,html,ios,28,4
2010,7241,css,ios,30,5
2011,87234,c++,ios,25,1
2011,75706,android,ios,15,2
2011,51305,html,ios,17,3
2011,44083,c,ios,27,4
2011,40016,css,ios,20,5
2011,4,angularjs,ios,22,6
2012,161031,android,ios,11,1
2012,120892,c++,ios,23,2
2012,94475,html,ios,11,3
2012,69719,css,ios,17,4
2012,69603,c,ios,21,5
2012,523,angularjs,ios,26,6
2013,179456,android,ios,14,1
2013,126772,html,ios,13,2
2013,119419,c++,ios,25,3
2013,94340,css,ios,16,4
2013,76215,c,ios,25,5
2013,12359,angularjs,ios,23,6
2014,207582,android,ios,15,1
2014,135645,html,ios,13,2
2014,134085,c++,ios,24,3
2014,97618,css,ios,17,4
2014,74412,c,ios,26,5
2014,28400,angularjs,ios,25,6
2015,207286,android,ios,13,1
2015,139006,html,ios,14,2
2015,117059,c++,ios,25,3
2015,100447,css,ios,16,4
2015,82724,c,ios,26,5
2015,55221,angularjs,ios,23,6
2016,200457,android,ios,16,1
2016,125248,html,ios,14,2
2016,104547,c++,ios,24,3
2016,88482,css,ios,15,4
2016,74307,c,ios,23,5
2016,50203,angularjs,ios,24,6
2017,160420,android,ios,14,1
2017,109328,html,ios,13,2
2017,86196,c++,ios,23,3
2017,79346,css,ios,15,4
2017,52444,c,ios,27,5
2017,25660,angularjs,ios,27,6
2008,9,ios,ipad,18,1
2009,32,ios,ipad,18,1
2010,7391,ios,ipad,4,1
2011,76603,ios,ipad,4,1
2012,174225,ios,ipad,4,1
2013,199578,ios,ipad,4,1
2014,175270,ios,ipad,5,1
2015,147665,ios,ipad,5,1
2016,111468,ios,ipad,7,1
2017,77834,ios,ipad,7,1
2008,1022,html,iphone,17,1
2008,655,css,iphone,19,2
2008,316,ios,iphone,1,3
2008,59,android,iphone,6,4
2009,13298,html,iphone,16,1
2009,9404,css,iphone,17,2
2009,2402,android,iphone,6,3
2009,1847,ios,iphone,1,4
2010,34737,html,iphone,12,1
2010,32262,android,iphone,7,2
2010,24720,css,iphone,15,3
2010,10537,ios,iphone,1,4
2011,100272,android,iphone,11,1
2011,100055,ios,iphone,1,2
2011,66808,html,iphone,12,3
2011,51682,css,iphone,16,4
2012,227350,ios,iphone,1,1
2012,135743,android,iphone,16,2
2012,82921,html,iphone,15,3
2012,64079,css,iphone,19,4
2013,279136,ios,iphone,2,1
2013,113207,android,iphone,23,2
2013,89818,html,iphone,22,3
2013,67172,css,iphone,23,4
2014,277138,ios,iphone,2,1
2014,94508,android,iphone,28,2
2014,66720,html,iphone,28,3
2014,54173,css,iphone,28,4
2015,278212,ios,iphone,4,1
2015,66976,android,iphone,31,2
2015,63476,html,iphone,29,3
2015,49656,css,iphone,29,4
2016,232986,ios,iphone,4,1
2016,74889,android,iphone,31,2
2016,57387,html,iphone,30,3
2016,44926,css,iphone,28,4
2017,174626,ios,iphone,4,1
2017,51594,html,iphone,30,2
2017,38654,css,iphone,27,3
2017,36215,android,iphone,32,4
2008,20079,c#,java,5,1
2008,14736,.net,java,8,2
2008,11481,c++,java,2,3
2008,6845,asp.net,java,10,4
2008,4828,c,java,4,5
2008,3986,html,java,3,6
2008,2550,css,java,5,7
2008,1759,eclipse,java,1,8
2008,1394,asp.net-mvc,java,10,9
2008,1214,ajax,java,8,10
2008,762,bash,java,3,11
2008,738,hibernate,java,1,12
2008,687,iphone,java,5,13
2008,678,excel,java,7,14
2008,529,git,java,1,15
2008,510,django,java,6,16
2008,124,ios,java,6,17
2008,94,android,java,1,18
2008,33,html5,java,2,19
2009,126150,c#,java,7,1
2009,62974,c++,java,2,2
2009,61033,.net,java,9,3
2009,37561,asp.net,java,15,4
2009,31261,c,java,3,5
2009,25035,html,java,5,6
2009,16357,css,java,7,7
2009,15633,iphone,java,6,8
2009,12361,asp.net-mvc,java,13,9
2009,8208,ajax,java,10,10
2009,7601,eclipse,java,1,11
2009,5795,django,java,7,12
2009,4987,hibernate,java,1,13
2009,4373,android,java,1,14
2009,4053,git,java,2,15
2009,4052,bash,java,5,16
2009,3651,excel,java,3,17
2009,708,ios,java,7,18
2009,499,html5,java,4,19
2009,29,android-layout,java,1,20
