"year","count","tag1","tag2","rank1","rank2"
2017,12605,java,sqlite,5,2
2017,10808,android,sqlite,5,3
2017,8240,javascript,sqlite,20,4
2017,7609,php,sqlite,14,5
2017,5470,c++,sqlite,21,6
2017,4517,python,sqlite,6,7
2017,3898,mysql,sqlite,13,8
2017,2846,jquery,sqlite,20,9
2017,2702,html,sqlite,30,10
2017,2030,c,sqlite,21,11
2017,1946,python-3.x,sqlite,4,12
2017,1872,.net,sqlite,20,13
2017,1183,linux,sqlite,29,14
2014,374,ios,swift,4,1
2015,943,ios,swift,3,1
2016,1733,ios,swift,3,1
2017,1245,ios,swift,1,1
2011,1320,java,swing,9,1
2011,243,php,swing,21,2
2012,1623,java,swing,13,1
2012,452,php,swing,23,2
2013,1491,java,swing,13,1
2013,1412,php,swing,21,2
2014,784,java,swing,23,1
2014,266,php,swing,29,2
2015,3783,java,swing,11,1
2015,1011,php,swing,31,2
2016,9383,java,swing,13,1
2016,2520,php,swing,26,2
2017,8413,java,swing,20,1
2017,1461,php,swing,30,2
2011,719,php,tomcat,12,1
2011,661,java,tomcat,25,2
2012,706,java,tomcat,28,1
2012,132,php,tomcat,26,2
2013,1116,php,tomcat,23,1
2013,1014,java,tomcat,21,2
2014,413,java,tomcat,30,1
2014,170,php,tomcat,30,2
2015,2611,java,tomcat,21,1
2015,2122,php,tomcat,24,2
2016,6976,java,tomcat,22,1
2016,1764,php,tomcat,30,2
2017,8453,java,tomcat,19,1
2017,1346,php,tomcat,31,2
2014,4,javascript,typescript,31,1
2015,1336,javascript,typescript,32,1
2016,5941,javascript,typescript,25,1
2017,9591,javascript,typescript,14,1
2010,123,c++,ubuntu,8,1
2010,102,c,ubuntu,9,2
2010,87,linux,ubuntu,4,3
2010,47,android,ubuntu,10,4
2010,22,java,ubuntu,7,5
2010,18,javascript,ubuntu,3,6
2010,18,python,ubuntu,3,7
2010,9,jquery,ubuntu,7,8
2010,8,html,ubuntu,6,9
2010,2,git,ubuntu,7,10
2010,2,css,ubuntu,1,11
2011,1639,c++,ubuntu,15,1
2011,1604,php,ubuntu,7,2
2011,1291,java,ubuntu,10,3
2011,862,javascript,ubuntu,11,4
2011,716,c,ubuntu,17,5
2011,602,linux,ubuntu,4,6
2011,540,html,ubuntu,15,7
2011,501,mysql,ubuntu,9,8
2011,329,python,ubuntu,2,9
2011,289,jquery,ubuntu,8,10
2011,274,css,ubuntu,17,11
2011,256,android,ubuntu,20,12
2011,96,ajax,ubuntu,19,13
2011,8,git,ubuntu,10,14
2011,2,python-3.x,ubuntu,2,15
2012,2902,php,ubuntu,6,1
2012,2190,c++,ubuntu,20,2
2012,1445,javascript,ubuntu,14,3
2012,1362,java,ubuntu,23,4
2012,934,html,ubuntu,16,5
2012,851,linux,ubuntu,4,6
2012,802,mysql,ubuntu,9,7
2012,768,jquery,ubuntu,12,8
2012,666,c,ubuntu,24,9
2012,665,android,ubuntu,24,10
2012,555,css,ubuntu,21,11
2012,473,python,ubuntu,3,12
2012,262,ajax,ubuntu,25,13
2012,38,git,ubuntu,12,14
2012,3,python-3.x,ubuntu,4,15
2013,3435,php,ubuntu,5,1
2013,2373,c++,ubuntu,16,2
2013,1936,javascript,ubuntu,15,3
2013,1299,java,ubuntu,17,4
2013,1134,jquery,ubuntu,12,5
2013,1003,mysql,ubuntu,8,6
2013,873,html,ubuntu,18,7
2013,827,android,ubuntu,26,8
2013,787,c,ubuntu,18,9
2013,606,css,ubuntu,25,10
2013,474,linux,ubuntu,5,11
2013,372,python,ubuntu,2,12
2013,291,ajax,ubuntu,25,13
2013,82,git,ubuntu,11,14
2013,12,python-3.x,ubuntu,2,15
2014,2679,php,ubuntu,8,1
2014,1703,javascript,ubuntu,14,2
2014,880,jquery,ubuntu,13,3
2014,828,mysql,ubuntu,12,4
2014,736,c++,ubuntu,27,5
2014,625,java,ubuntu,26,6
2014,604,html,ubuntu,21,7
2014,493,css,ubuntu,23,8
2014,403,c,ubuntu,26,9
2014,399,python,ubuntu,4,10
2014,316,ajax,ubuntu,24,11
2014,279,android,ubuntu,31,12
2014,242,linux,ubuntu,4,13
2014,148,git,ubuntu,13,14
2014,46,python-3.x,ubuntu,2,15
2015,5443,php,ubuntu,4,1
2015,4360,javascript,ubuntu,8,2
2015,4017,java,ubuntu,9,3
2015,3972,c++,ubuntu,13,4
2015,2937,android,ubuntu,24,5
2015,2015,mysql,ubuntu,7,6
2015,1928,jquery,ubuntu,8,7
2015,1802,html,ubuntu,13,8
2015,1763,linux,ubuntu,2,9
2015,1592,python,ubuntu,3,10
2015,1235,css,ubuntu,18,11
2015,1178,c,ubuntu,13,12
2015,725,git,ubuntu,10,13
2015,612,ajax,ubuntu,20,14
2015,317,python-3.x,ubuntu,2,15
2016,11497,java,ubuntu,6,1
2016,10112,php,ubuntu,4,2
2016,8196,android,ubuntu,21,3
2016,7253,javascript,ubuntu,17,4
2016,7006,c++,ubuntu,17,5
2016,4350,mysql,ubuntu,5,6
2016,4093,python,ubuntu,2,7
2016,3765,linux,ubuntu,1,8
2016,3728,html,ubuntu,13,9
2016,2785,css,ubuntu,16,10
2016,2717,jquery,ubuntu,17,11
2016,2329,c,ubuntu,15,12
2016,1390,git,ubuntu,6,13
2016,1211,python-3.x,ubuntu,1,14
2016,869,ajax,ubuntu,27,15
2017,13285,php,ubuntu,3,1
2017,9347,javascript,ubuntu,15,2
2017,9336,java,ubuntu,12,3
2017,6828,c++,ubuntu,14,4
2017,5969,python,ubuntu,4,5
2017,5325,android,ubuntu,27,6
2017,4679,html,ubuntu,18,7
2017,4586,mysql,ubuntu,7,8
2017,3667,linux,ubuntu,1,9
2017,3528,jquery,ubuntu,14,10
2017,3381,css,ubuntu,23,11
2017,2784,c,ubuntu,12,12
2017,2407,python-3.x,ubuntu,2,13
2017,1233,git,ubuntu,13,14
2017,1191,ajax,ubuntu,24,15
2011,42,c#,unity3d,29,1
2011,8,.net,unity3d,30,2
2011,7,php,unity3d,28,3
2011,1,python,unity3d,20,4
2012,151,c#,unity3d,30,1
2012,93,php,unity3d,27,2
2012,38,.net,unity3d,30,3
2012,4,python,unity3d,20,4
2013,1017,c#,unity3d,26,1
2013,384,php,unity3d,27,2
2013,132,.net,unity3d,29,3
2013,51,python,unity3d,20,4
2014,1329,php,unity3d,24,1
2014,989,c#,unity3d,26,2
2014,134,python,unity3d,18,3
2014,118,.net,unity3d,29,4
2015,3510,c#,unity3d,31,1
2015,1447,php,unity3d,30,2
2015,693,python,unity3d,16,3
2015,652,.net,unity3d,31,4
2016,10130,c#,unity3d,21,1
2016,2397,php,unity3d,29,2
2016,1955,.net,unity3d,28,3
2016,734,python,unity3d,19,4
2017,12553,c#,unity3d,18,1
2017,3559,php,unity3d,26,2
2017,1930,python,unity3d,18,3
2017,1456,.net,unity3d,29,4
2010,122,c++,unix,11,1
2010,101,c,unix,13,2
2010,87,linux,unix,3,3
2010,38,ubuntu,unix,2,4
2010,22,java,unix,5,5
2010,18,python,unix,4,6
2011,1242,c++,unix,21,1
2011,992,java,unix,16,2
2011,834,php,unix,9,3
2011,713,c,unix,18,4
2011,497,linux,unix,6,5
2011,238,mysql,unix,15,6
2011,209,python,unix,5,7
2011,143,ubuntu,unix,2,8
2012,2394,c++,unix,18,1
2012,1705,php,unix,15,2
2012,1565,java,unix,17,3
2012,760,c,unix,17,4
2012,704,linux,unix,6,5
2012,529,mysql,unix,19,6
2012,334,python,unix,8,7
2012,161,ubuntu,unix,2,8
2013,2001,c++,unix,22,1
2013,1711,php,unix,16,2
2013,1578,java,unix,11,3
2013,734,c,unix,21,4
2013,526,mysql,unix,21,5
2013,489,linux,unix,4,6
2013,261,python,unix,8,7
2013,150,ubuntu,unix,2,8
2014,1366,php,unix,21,1
2014,1175,c++,unix,23,2
2014,548,c,unix,21,3
2014,542,java,unix,29,4
2014,383,mysql,unix,29,5
2014,158,python,unix,15,6
2014,147,linux,unix,11,7
2014,54,ubuntu,unix,2,8
2015,3287,php,unix,16,1
2015,2664,c++,unix,26,2
2015,2220,java,unix,27,3
2015,1387,mysql,unix,18,4
2015,1220,linux,unix,7,5
2015,879,c,unix,25,6
2015,544,ubuntu,unix,2,7
2015,529,python,unix,20,8
2016,4112,c++,unix,30,1
2016,3113,java,unix,32,2
2016,3097,php,unix,23,3
2016,2421,linux,unix,7,4
2016,2090,python,unix,11,5
2016,1851,mysql,unix,29,6
2016,1677,c,unix,23,7
2016,1021,ubuntu,unix,2,8
2017,4350,java,unix,32,1
2017,3714,c++,unix,28,2
2017,2901,python,unix,10,3
2017,2641,php,unix,28,4
2017,2467,linux,unix,7,5
2017,1635,c,unix,24,6
2017,1624,mysql,unix,31,7
2017,993,ubuntu,unix,2,8
2014,1,c#,uwp,31,1
2015,2564,c#,uwp,32,1
2015,503,.net,uwp,32,2
2016,11572,c#,uwp,15,1
2016,2437,.net,uwp,13,2
2017,9785,c#,uwp,26,1
2017,1342,.net,uwp,30,2
2011,1844,c++,visual-c++,10,1
2011,737,c,visual-c++,14,2
2011,546,php,visual-c++,15,3
2011,469,c#,visual-c++,21,4
2011,405,linux,visual-c++,9,5
2011,341,javascript,visual-c++,19,6
2011,194,python,visual-c++,6,7
2012,3329,c++,visual-c++,8,1
2012,1713,php,visual-c++,14,2
2012,1233,javascript,visual-c++,18,3
2012,1077,c#,visual-c++,21,4
2012,892,c,visual-c++,11,5
2012,515,linux,visual-c++,11,6
2012,288,python,visual-c++,9,7
2013,3014,c++,visual-c++,5,1
2013,2208,php,visual-c++,11,2
2013,1455,javascript,visual-c++,19,3
2013,1208,c#,visual-c++,23,4
2013,904,c,visual-c++,11,5
2013,300,python,visual-c++,4,6
2013,295,linux,visual-c++,11,7
2014,1811,c++,visual-c++,11,1
2014,1045,c#,visual-c++,23,2
2014,999,php,visual-c++,27,3
2014,688,javascript,visual-c++,25,4
2014,664,c,visual-c++,16,5
2014,289,python,visual-c++,7,6
2014,127,linux,visual-c++,16,7
2015,4630,c++,visual-c++,11,1
2015,4449,c#,visual-c++,22,2
2015,2637,javascript,visual-c++,22,3
2015,1970,php,visual-c++,28,4
2015,1275,c,visual-c++,10,5
2015,1081,linux,visual-c++,9,6
2015,983,python,visual-c++,7,7
2016,9164,c++,visual-c++,9,1
2016,7462,c#,visual-c++,29,2
2016,4666,javascript,visual-c++,30,3
2016,2391,c,visual-c++,14,4
2016,2093,python,visual-c++,10,5
2016,1669,linux,visual-c++,21,6
2016,1638,php,visual-c++,31,7
2017,8336,c++,visual-c++,9,1
2017,7361,c#,visual-c++,30,2
2017,5184,javascript,visual-c++,29,3
2017,2598,c,visual-c++,13,4
2017,2415,python,visual-c++,14,5
2017,1835,php,visual-c++,29,6
2017,1492,linux,visual-c++,17,7
2010,123,c++,visual-studio,7,1
2010,101,c,visual-studio,12,2
2010,87,linux,visual-studio,2,3
2010,58,c#,visual-studio,11,4
2010,22,java,visual-studio,6,5
2010,18,python,visual-studio,5,6
2010,18,javascript,visual-studio,8,7
2010,9,jquery,visual-studio,5,8
2010,8,html,visual-studio,5,9
2010,7,.net,visual-studio,12,10
2010,2,css,visual-studio,4,11
2011,2280,c++,visual-studio,4,1
2011,1258,java,visual-studio,12,2
2011,1192,c#,visual-studio,5,3
2011,915,c,visual-studio,7,4
2011,774,php,visual-studio,10,5
2011,607,javascript,visual-studio,15,6
2011,475,delphi,visual-studio,10,7
2011,461,linux,visual-studio,7,8
2011,354,html,visual-studio,19,9
2011,270,.net,visual-studio,5,10
2011,247,mysql,visual-studio,13,11
2011,225,python,visual-studio,4,12
2011,150,jquery,visual-studio,13,13
2011,149,css,visual-studio,23,14
2011,104,sql-server,visual-studio,1,15
2012,3890,c++,visual-studio,1,1
2012,2441,c#,visual-studio,2,2
2012,2047,php,visual-studio,12,3
2012,1817,java,visual-studio,10,4
2012,1527,javascript,visual-studio,12,5
2012,1048,c,visual-studio,3,6
2012,987,delphi,visual-studio,10,7
2012,837,html,visual-studio,19,8
2012,718,mysql,visual-studio,11,9
2012,631,jquery,visual-studio,13,10
2012,582,linux,visual-studio,8,11
2012,484,css,visual-studio,24,12
2012,439,.net,visual-studio,3,13
2012,383,python,visual-studio,4,14
2012,147,sql-server,visual-studio,2,15
2013,3055,c++,visual-studio,4,1
2013,1695,c#,visual-studio,12,2
2013,1615,php,visual-studio,18,3
2013,1302,java,visual-studio,16,4
2013,941,javascript,visual-studio,26,5
2013,908,c,visual-studio,10,6
2013,596,mysql,visual-studio,18,7
2013,496,jquery,visual-studio,26,8
2013,476,html,visual-studio,27,9
2013,308,css,visual-studio,29,10
2013,254,linux,visual-studio,14,11
2013,252,python,visual-studio,9,12
2013,240,.net,visual-studio,12,13
2013,208,delphi,visual-studio,14,14
2013,62,sql-server,visual-studio,2,15
2014,2049,c++,visual-studio,6,1
2014,1751,php,visual-studio,16,2
2014,1416,c#,visual-studio,12,3
2014,971,java,visual-studio,16,4
2014,892,javascript,visual-studio,21,5
2014,793,c,visual-studio,7,6
2014,586,mysql,visual-studio,19,7
2014,411,html,visual-studio,24,8
2014,351,jquery,visual-studio,24,9
2014,261,css,visual-studio,28,10
2014,238,python,visual-studio,8,11
2014,148,.net,visual-studio,20,12
2014,141,linux,visual-studio,14,13
2014,140,delphi,visual-studio,14,14
2014,108,sql-server,visual-studio,2,15
2015,7050,c#,visual-studio,5,1
2015,4645,c++,visual-studio,10,2
2015,3837,javascript,visual-studio,11,3
2015,3634,php,visual-studio,13,4
2015,2729,java,visual-studio,19,5
2015,1812,jquery,visual-studio,10,6
2015,1572,html,visual-studio,16,7
2015,1344,.net,visual-studio,4,8
2015,1340,mysql,visual-studio,19,9
2015,1133,c,visual-studio,14,10
2015,1026,linux,visual-studio,13,11
2015,1021,css,visual-studio,21,12
2015,882,python,visual-studio,9,13
2015,572,sql-server,visual-studio,1,14
2015,155,delphi,visual-studio,14,15
2016,15182,c#,visual-studio,3,1
2016,9201,c++,visual-studio,7,2
2016,7015,javascript,visual-studio,20,3
2016,4927,java,visual-studio,25,4
2016,4120,php,visual-studio,20,5
2016,2849,.net,visual-studio,4,6
2016,2841,html,visual-studio,19,7
2016,2720,mysql,visual-studio,17,8
2016,2630,jquery,visual-studio,19,9
2016,2629,c,visual-studio,10,10
2016,2218,python,visual-studio,8,11
2016,2173,linux,visual-studio,11,12
2016,2166,css,visual-studio,25,13
2016,1142,sql-server,visual-studio,1,14
2016,601,delphi,visual-studio,12,15
2017,18910,c#,visual-studio,3,1
2017,9360,c++,visual-studio,4,2
2017,8560,javascript,visual-studio,19,3
2017,6441,php,visual-studio,16,4
2017,4996,java,visual-studio,30,5
2017,3523,html,visual-studio,22,6
2017,3412,mysql,visual-studio,15,7
2017,2932,jquery,visual-studio,18,8
2017,2889,python,visual-studio,11,9
2017,2849,c,visual-studio,9,10
2017,2595,css,visual-studio,30,11
2017,2574,.net,visual-studio,4,12
2017,2055,linux,visual-studio,11,13
2017,1149,sql-server,visual-studio,1,14
2017,634,delphi,visual-studio,14,15
2015,3514,c#,visual-studio-2015,30,1
2015,1884,c++,visual-studio-2015,31,2
2015,675,.net,visual-studio-2015,30,3
2016,11762,c#,visual-studio-2015,14,1
2016,7833,c++,visual-studio-2015,13,2
2016,2406,.net,visual-studio-2015,17,3
2017,10648,c#,visual-studio-2015,23,1
2017,6211,c++,visual-studio-2015,17,2
2017,1572,.net,visual-studio-2015,26,3
2011,412,php,vkontakte-api,17,1
2011,111,javascript,vkontakte-api,25,2
2011,82,mysql,vkontakte-api,22,3
2011,76,android,vkontakte-api,25,4
2011,51,java,vkontakte-api,30,5
2011,50,html,vkontakte-api,27,6
2011,40,jquery,vkontakte-api,22,7
2011,32,c#,vkontakte-api,30,8
2011,27,python,vkontakte-api,18,9
2011,24,linux,vkontakte-api,28,10
2011,22,ajax,vkontakte-api,28,11
2011,21,css,vkontakte-api,27,12
2012,2363,php,vkontakte-api,7,1
2012,1118,javascript,vkontakte-api,21,2
2012,768,html,vkontakte-api,20,3
2012,652,java,vkontakte-api,29,4
2012,591,jquery,vkontakte-api,15,5
2012,563,mysql,vkontakte-api,17,6
2012,504,css,vkontakte-api,22,7
2012,469,android,vkontakte-api,27,8
2012,466,c#,vkontakte-api,26,9
2012,180,ajax,vkontakte-api,28,10
2012,163,python,vkontakte-api,16,11
2012,105,linux,vkontakte-api,27,12
2012,1,python-3.x,vkontakte-api,5,13
2013,2759,php,vkontakte-api,8,1
2013,2024,javascript,vkontakte-api,13,2
2013,1165,jquery,vkontakte-api,11,3
2013,936,html,vkontakte-api,15,4
2013,884,c#,vkontakte-api,27,5
2013,769,mysql,vkontakte-api,14,6
2013,745,css,vkontakte-api,21,7
2013,543,java,vkontakte-api,29,8
2013,285,ajax,vkontakte-api,26,9
2013,157,linux,vkontakte-api,22,10
2013,133,android,vkontakte-api,31,11
2013,89,python,vkontakte-api,18,12
2014,2626,php,vkontakte-api,9,1
2014,1623,javascript,vkontakte-api,15,2
2014,877,c#,vkontakte-api,28,3
2014,787,jquery,vkontakte-api,16,4
2014,739,mysql,vkontakte-api,16,5
2014,606,java,vkontakte-api,27,6
2014,591,html,vkontakte-api,22,7
2014,481,css,vkontakte-api,24,8
2014,285,android,vkontakte-api,30,9
2014,284,ajax,vkontakte-api,30,10
2014,197,python,vkontakte-api,12,11
2014,95,linux,vkontakte-api,26,12
2014,16,python-3.x,vkontakte-api,5,13
2015,4568,c#,vkontakte-api,18,1
2015,4246,php,vkontakte-api,11,2
2015,3178,android,vkontakte-api,22,3
2015,3017,java,vkontakte-api,17,4
2015,2904,javascript,vkontakte-api,14,5
2015,1523,mysql,vkontakte-api,14,6
2015,1351,jquery,vkontakte-api,15,7
2015,1348,html,vkontakte-api,18,8
2015,860,linux,vkontakte-api,21,9
2015,847,css,vkontakte-api,25,10
2015,722,python,vkontakte-api,15,11
2015,447,ajax,vkontakte-api,28,12
2015,168,python-3.x,vkontakte-api,5,13
2016,10080,android,vkontakte-api,15,1
2016,9582,java,vkontakte-api,11,2
2016,8984,javascript,vkontakte-api,9,3
2016,7381,php,vkontakte-api,11,4
2016,6993,c#,vkontakte-api,31,5
2016,3703,jquery,vkontakte-api,10,6
2016,3622,html,vkontakte-api,14,7
2016,2921,mysql,vkontakte-api,16,8
2016,2856,css,vkontakte-api,15,9
2016,2053,python,vkontakte-api,12,10
2016,1665,linux,vkontakte-api,22,11
2016,978,ajax,vkontakte-api,22,12
2016,645,python-3.x,vkontakte-api,5,13
2017,10699,php,vkontakte-api,9,1
2017,10052,c#,vkontakte-api,25,2
2017,9017,javascript,vkontakte-api,17,3
2017,7858,java,vkontakte-api,24,4
2017,5628,android,vkontakte-api,25,5
2017,5175,python,vkontakte-api,5,6
2017,3654,html,vkontakte-api,21,7
2017,3154,jquery,vkontakte-api,16,8
2017,2856,mysql,vkontakte-api,18,9
2017,2476,css,vkontakte-api,31,10
2017,2210,python-3.x,vkontakte-api,3,11
2017,1438,linux,vkontakte-api,21,12
2017,1060,ajax,vkontakte-api,28,13
2011,228,c#,wcf,25,1
2011,66,.net,wcf,27,2
2012,438,c#,wcf,28,1
2012,109,.net,wcf,28,2
2013,829,c#,wcf,28,1
2013,115,.net,wcf,30,2
2014,1038,c#,wcf,24,1
2014,130,.net,wcf,26,2
2015,4454,c#,wcf,21,1
2015,936,.net,wcf,21,2
2016,8949,c#,wcf,27,1
2016,2136,.net,wcf,20,2
2017,8316,c#,wcf,28,1
2017,1266,.net,wcf,31,2
2010,54,linux,winapi,8,1
2010,39,c,winapi,19,2
2010,25,c#,winapi,16,3
2010,17,c++,winapi,15,4
2010,9,javascript,winapi,10,5
2010,8,jquery,winapi,8,6
2010,7,python,winapi,8,7
2010,1,.net,winapi,19,8
2011,1836,c++,winapi,11,1
2011,1340,php,winapi,8,2
2011,853,c#,winapi,12,3
2011,796,c,winapi,13,4
2011,671,javascript,winapi,13,5
2011,483,delphi,winapi,9,6
2011,417,linux,winapi,8,7
2011,379,mysql,winapi,12,8
2011,191,python,winapi,7,9
2011,177,.net,winapi,15,10
2011,148,jquery,winapi,14,11
2012,2996,c++,winapi,11,1
2012,1481,php,winapi,18,2
2012,1323,c#,winapi,19,3
2012,1171,javascript,winapi,20,4
2012,1017,delphi,winapi,9,5
2012,763,c,winapi,15,6
2012,489,mysql,winapi,22,7
2012,472,jquery,winapi,20,8
2012,460,linux,winapi,14,9
2012,244,.net,winapi,22,10
2012,232,python,winapi,13,11
2013,2850,c++,winapi,9,1
2013,1410,c#,winapi,17,2
2013,1242,php,winapi,22,3
2013,855,c,winapi,15,4
2013,628,javascript,winapi,27,5
2013,419,mysql,winapi,25,6
2013,305,delphi,winapi,10,7
2013,263,python,winapi,7,8
2013,234,linux,winapi,16,9
2013,218,jquery,winapi,28,10
2013,204,.net,winapi,21,11
2014,1800,c++,winapi,12,1
2014,1597,php,winapi,18,2
2014,1310,c#,winapi,14,3
2014,690,c,winapi,14,4
2014,669,javascript,winapi,26,5
2014,465,mysql,winapi,22,6
2014,258,jquery,winapi,29,7
2014,234,delphi,winapi,10,8
2014,226,python,winapi,11,9
2014,157,.net,winapi,18,10
2014,135,linux,winapi,15,11
2015,4691,c++,winapi,9,1
2015,4445,c#,winapi,23,2
2015,2405,javascript,winapi,24,3
2015,2172,php,winapi,23,4
2015,1132,c,winapi,15,5
2015,1111,jquery,winapi,23,6
2015,968,linux,winapi,14,7
2015,895,python,winapi,8,8
2015,879,mysql,winapi,28,9
2015,844,.net,winapi,26,10
2015,284,delphi,winapi,8,11
2016,11356,c#,winapi,16,1
2016,8518,c++,winapi,12,2
2016,5890,javascript,winapi,26,3
2016,3296,php,winapi,22,4
2016,2434,.net,winapi,15,5
2016,2202,c,winapi,17,6
2016,2134,mysql,winapi,27,7
2016,2094,jquery,winapi,26,8
2016,1079,linux,winapi,32,9
2016,988,python,winapi,15,10
2016,748,delphi,winapi,5,11
2017,10359,c#,winapi,24,1
2017,8858,c++,winapi,6,2
2017,6494,javascript,winapi,26,3
2017,4461,php,winapi,20,4
2017,3061,python,winapi,9,5
2017,2859,c,winapi,8,6
2017,2535,mysql,winapi,22,7
2017,2094,jquery,winapi,27,8
2017,1647,linux,winapi,15,9
2017,1629,.net,winapi,25,10
2017,823,delphi,winapi,11,11
2010,126,c++,windows,5,1
2010,104,c,windows,6,2
2010,87,linux,windows,1,3
2010,63,c#,windows,4,4
2010,49,android,windows,2,5
2010,46,java,windows,1,6
2010,40,ubuntu,windows,1,7
2010,27,javascript,windows,2,8
2010,18,python,windows,1,9
2010,14,jquery,windows,1,10
2010,10,html,windows,4,11
2010,7,.net,windows,6,12
2010,5,visual-studio,windows,1,13
2010,2,css,windows,3,14
2010,2,git,windows,8,15
2011,2909,php,windows,1,1
2011,2539,c++,windows,1,2
2011,1769,java,windows,4,3
2011,1730,javascript,windows,4,4
2011,1242,c#,windows,2,5
2011,1100,html,windows,6,6
2011,1027,c,windows,2,7
2011,842,mysql,windows,2,8
2011,764,delphi,windows,5,9
2011,691,linux,windows,2,10
2011,564,css,windows,8,11
2011,552,python,windows,1,12
2011,546,jquery,windows,3,13
2011,381,android,windows,8,14
2011,279,visual-studio,windows,1,15
2011,263,.net,windows,6,16
2011,229,ubuntu,windows,1,17
2011,184,ajax,windows,9,18
2011,99,sql-server,windows,2,19
2011,83,qt,windows,1,20
2011,17,git,windows,3,21
2011,4,python-3.x,windows,1,22
2012,4585,php,windows,1,1
2012,3878,c++,windows,2,2
2012,2775,javascript,windows,4,3
2012,2332,java,windows,5,4
2012,2246,c#,windows,5,5
2012,1723,html,windows,8,6
2012,1381,android,windows,8,7
2012,1355,mysql,windows,2,8
2012,1328,jquery,windows,4,9
2012,1326,delphi,windows,2,10
2012,1074,css,windows,10,11
2012,1025,c,windows,4,12
2012,934,linux,windows,2,13
2012,686,python,windows,1,14
2012,396,ajax,windows,14,15
2012,389,.net,windows,6,16
2012,383,visual-studio,windows,1,17
2012,355,ubuntu,windows,1,18
2012,163,sql-server,windows,1,19
2012,141,qt,windows,1,20
2012,71,git,windows,6,21
2012,9,python-3.x,windows,1,22
2013,4440,php,windows,1,1
2013,2996,c++,windows,6,2
2013,2899,javascript,windows,4,3
2013,2135,java,windows,6,4
2013,1685,c#,windows,13,5
2013,1595,jquery,windows,3,6
2013,1399,html,windows,7,7
2013,1372,mysql,windows,2,8
2013,1288,android,windows,17,9
2013,1055,css,windows,10,10
2013,1022,c,windows,6,11
2013,517,linux,windows,3,12
2013,435,python,windows,1,13
2013,403,ajax,windows,14,14
2013,390,delphi,windows,8,15
2013,254,qt,windows,1,16
2013,236,.net,windows,13,17
2013,230,ubuntu,windows,1,18
2013,197,visual-studio,windows,1,19
2013,115,git,windows,7,20
2013,58,sql-server,windows,3,21
2013,14,python-3.x,windows,1,22
2014,2905,php,windows,7,1
2014,2071,c++,windows,5,2
2014,1986,javascript,windows,10,3
2014,1692,java,windows,8,4
2014,1506,c#,windows,9,5
2014,1075,android,windows,21,6
2014,1040,mysql,windows,6,7
2014,917,jquery,windows,11,8
2014,805,c,windows,6,9
2014,767,html,windows,16,10
2014,576,css,windows,18,11
2014,405,python,windows,3,12
2014,291,ajax,windows,29,13
2014,290,linux,windows,3,14
2014,238,delphi,windows,8,15
2014,222,git,windows,9,16
2014,184,visual-studio,windows,1,17
2014,183,qt,windows,1,18
2014,175,.net,windows,10,19
2014,118,sql-server,windows,1,20
2014,117,ubuntu,windows,1,21
2014,38,python-3.x,windows,3,22
2015,6372,c#,windows,11,1
2015,5664,php,windows,3,2
2015,5163,c++,windows,3,3
2015,5010,javascript,windows,5,4
2015,4523,java,windows,8,5
2015,2921,android,windows,25,6
2015,2194,jquery,windows,5,7
2015,2168,mysql,windows,6,8
2015,2021,html,windows,8,9
2015,1617,python,windows,2,10
2015,1502,linux,windows,5,11
2015,1451,c,windows,6,12
2015,1329,css,windows,12,13
2015,1248,.net,windows,11,14
2015,728,ubuntu,windows,1,15
2015,709,git,windows,11,16
2015,666,visual-studio,windows,1,17
2015,634,ajax,windows,18,18
2015,525,qt,windows,2,19
2015,429,delphi,windows,2,20
2015,426,sql-server,windows,3,21
2015,332,python-3.x,windows,1,22
2016,13780,c#,windows,7,1
2016,11454,java,windows,7,2
2016,10664,javascript,windows,6,3
2016,10176,c++,windows,3,4
2016,9011,php,windows,8,5
2016,8565,android,windows,19,6
2016,4654,html,windows,9,7
2016,4266,mysql,windows,9,8
2016,4170,jquery,windows,5,9
2016,4063,python,windows,3,10
2016,3510,css,windows,12,11
2016,3172,linux,windows,4,12
2016,2795,c,windows,6,13
2016,2693,.net,windows,6,14
2016,1649,qt,windows,2,15
2016,1435,ubuntu,windows,1,16
2016,1371,git,windows,8,17
2016,1202,python-3.x,windows,2,18
2016,1115,ajax,windows,17,19
2016,1073,sql-server,windows,2,20
2016,981,visual-studio,windows,2,21
2016,835,delphi,windows,3,22
2017,17216,c#,windows,7,1
2017,12736,javascript,windows,9,2
2017,11993,php,windows,6,3
2017,11643,java,windows,6,4
2017,9714,c++,windows,2,5
2017,6972,python,windows,2,6
2017,5938,android,windows,22,7
2017,5372,html,windows,12,8
2017,4774,mysql,windows,2,9
2017,4239,jquery,windows,12,10
2017,3756,css,windows,21,11
2017,3295,linux,windows,3,12
2017,3207,c,windows,5,13
2017,2877,python-3.x,windows,1,14
2017,2507,.net,windows,6,15
2017,1465,ubuntu,windows,1,16
2017,1449,ajax,windows,16,17
2017,1345,git,windows,8,18
2017,1230,delphi,windows,2,19
2017,1139,qt,windows,2,20
2017,1121,sql-server,windows,2,21
2017,996,visual-studio,windows,1,22
2011,749,php,windows-7,11,1
2011,290,linux,windows-7,15,2
2011,208,mysql,windows-7,16,3
2011,150,python,windows-7,13,4
2012,2099,php,windows-7,8,1
2012,641,mysql,windows-7,14,2
